9.828507849291282517e-01,3.788351578449551393e-01,6.526136781303427670e-01,2.139471483815075237e-01,9.197811013648721223e-01,2.894080837691183072e-01,2.466776179429002180e-01,7.237874173381186882e-02,9.544272368606493417e-01,2.318784978403158892e-01
4.368071442207807076e-01,8.256120409130015547e-01,3.982744191372300513e-02,3.132804882711093253e-01,9.009735748632963226e-02,6.469480223709963562e-01,3.065797377877343965e-01,3.231540606653355852e-01,1.049976350072469033e-01,5.543006322957348964e-01
8.032812083555104232e-01,3.751159710951994519e-01,5.371129267399125107e-01,7.576025119364668825e-01,6.762520588772766850e-01,1.596454255761711183e-01,5.940072728886877096e-01,1.741466834558270671e-01,6.863483975306172713e-01,6.674678638039721612e-01
6.386239197973941906e-02,7.287406574467165665e-01,4.064665752259546405e-01,9.313634037106962582e-01,3.495179708895361781e-01,3.543880183645236048e-01,5.730072511889825471e-01,2.957430908180156415e-01,6.170911303937836045e-01,9.306834794038909564e-01
7.080902267779640713e-01,5.778526500886569384e-01,1.945567855835634852e-01,7.503394353480711265e-01,3.983994917902744515e-02,6.832220468007701442e-01,4.646075780095716423e-01,2.253595293377267383e-01,4.085739420456930837e-01,5.386354654180114387e-01
6.974151877585248460e-01,8.008417250110326790e-01,7.162041867906523418e-01,5.765634287603083052e-02,7.824539508282818412e-01,4.391608128950746925e-01,4.208915245134047245e-01,8.047513859816837201e-01,3.851055826182421260e-01,2.751837548749002105e-01
9.750273082467860730e-01,5.734875871186828622e-02,3.270909873074756558e-02,1.066614495732693957e-01,8.283724771829220623e-01,2.459941259313942474e-01,6.449135389992183276e-01,1.122484366076152984e-01,1.031395341608211114e-01,2.609902517416129442e-02
4.566237945909910056e-01,7.440621702690022321e-01,6.177669725170821247e-01,6.158887536041046662e-02,9.801233750542551748e-01,9.225725595195596318e-01,7.758992057440410317e-01,7.553503693675158726e-01,7.596756223377325590e-01,5.771593219733199831e-01
5.766970019850564677e-01,7.642939131232581174e-01,4.090705523463245008e-03,5.373387463467381719e-01,8.636551569424073538e-01,5.755804047415957747e-01,1.885729858179739926e-01,6.329330518822420260e-01,5.152791213514165136e-01,1.563994781944970658e-01
4.450880146587476993e-02,1.044367341160434837e-02,3.236929066633617014e-01,7.872053444989313142e-02,3.435232525204753307e-01,2.923623570746192168e-01,5.515313365853073968e-01,9.414145547160674976e-01,5.446976189647710909e-01,4.507940240321106629e-01
8.909501418639450554e-01,8.028459724500346395e-01,4.301442706048019815e-01,1.880126010248804880e-01,2.152077750527270350e-02,9.569274502859794751e-01,9.215708545256551254e-01,6.429509822829521104e-01,3.437861949456091359e-01,6.071631038083644683e-01
8.190018656534350239e-01,9.063962198085812050e-01,9.882684807250450287e-01,8.085938306158833022e-01,4.177580932173907691e-02,2.405938652246967235e-01,8.797459632214975622e-01,7.666493194822107116e-01,5.573391793495441338e-02,9.096212043429262595e-01
8.920408598841390591e-01,3.125240496896346531e-01,3.523836799384677532e-01,1.993078017766076737e-01,8.761982578222154983e-01,4.742587140454328498e-01,7.111141053757683572e-01,7.027573471532331251e-01,2.280108913891312206e-01,8.764300099565630608e-01
2.499689290356552629e-01,2.148192794697131314e-01,7.342533989372888037e-01,2.605862440782599210e-01,7.726590651317022385e-01,7.930460343305709703e-01,8.863854862475627483e-01,4.865919952155874917e-01,1.928560314518433794e-01,5.412549441131229155e-01
1.833356119975075860e-01,8.660435351471542642e-01,7.678116883012719995e-01,7.830729031749394942e-02,6.370547049611160473e-01,6.124038584526080298e-01,2.461942122180530435e-01,5.657178372462960958e-01,8.511264933092647089e-01,2.535803211701317394e-01
8.076168771189012885e-01,9.442900282400077394e-01,8.971162485918124929e-01,8.458190210897698069e-02,2.649519102249382474e-01,2.290065561219912782e-01,9.029272232938242437e-01,9.890993316338428931e-01,9.301735345577871739e-01,8.156276118895610105e-01
9.110237190712805466e-01,4.190745246713553085e-01,2.517648446128878392e-01,7.829204065050352490e-01,2.529002389225617486e-01,6.225508532654036031e-01,4.925389478936280652e-01,5.763216755476994191e-01,2.257926483377615812e-01,2.302835742960450682e-01
9.642547848659914767e-01,1.913500568122072920e-02,2.703862837571904265e-01,5.678184730099575805e-01,1.018571480015751929e-01,7.946866243520520623e-01,8.732306397821354427e-01,7.365393495126623113e-01,4.951116109892661488e-01,4.853982051624319283e-01
3.734452462967241537e-01,4.968571388276650236e-01,2.698536662789102758e-01,1.800900253620454361e-01,6.174164964228401331e-02,7.932232625245744240e-01,9.672283622837053452e-01,7.661316065042291790e-01,8.449639630475326291e-01,4.893617784010693139e-01
1.750286057798533523e-02,4.808246227083396995e-01,2.261630306765731735e-01,2.670292189028380392e-01,1.998557522480248760e-02,8.330588359739491411e-01,5.800331974196160090e-01,3.757484346457007351e-01,6.149297097167257808e-01,5.783814942381197977e-01
5.874777787096016057e-01,9.190691009769914599e-01,6.123417296008619726e-01,3.927713197377085130e-01,2.969732984913178164e-01,3.447920153744066241e-02,9.610452575467920422e-01,5.525499679105352335e-01,9.235992349931481105e-01,5.051353000034624063e-01
9.850855530363614720e-01,1.022615733711271790e-01,9.859992436994355902e-01,5.511652097970817232e-01,5.619312170294323838e-01,9.570756946014506994e-01,3.054627144447564779e-01,1.008997521256528307e-01,1.949291577801018915e-01,9.483194328360208258e-01
8.703742009082424680e-01,7.782189694320060802e-01,1.421015941884506972e-02,5.729671492747989703e-02,4.438971112040591693e-01,5.694490666401577084e-01,4.584284728453590363e-01,1.024744306335900745e-01,8.163525078885572883e-01,3.754856815115947821e-02
5.692813813283930102e-01,4.673187695369835915e-01,4.375039921179197933e-01,7.304863665188886523e-01,3.682972051208099895e-01,6.386689202432109802e-01,3.949155626163869393e-02,3.336607525847216094e-01,6.074536372960867014e-01,4.854633585156993281e-01
5.338849386492838800e-01,5.357056380269276108e-01,9.250724725544573479e-01,5.520807797718275678e-01,8.997472450614791839e-01,5.522268001693159123e-01,9.333552202222721306e-01,1.290899311172548636e-01,8.966771106189851404e-01,3.740668991592545067e-01
8.260014508364617036e-01,6.537127041343515632e-01,6.974096429034521982e-01,6.744756453845541788e-01,8.464448175705094890e-01,4.875595037078734872e-01,9.161953584518147675e-01,2.966048250989677948e-01,6.835928877183833352e-01,7.215029273769918428e-01
1.536466046044447920e-01,7.859165253127278206e-01,5.593253111608476047e-02,4.054666222918551499e-01,5.086317263138004918e-01,2.778807813785806324e-01,7.775321144375182403e-01,5.375601056382337539e-01,7.350661680205586856e-01,7.070017886878428026e-01
5.651653807118980355e-01,6.148964116018401649e-01,5.582182603680612143e-01,2.055986089158905461e-01,9.792248193275875368e-01,5.410023743325255152e-01,7.162195281952575820e-01,6.833408538331438020e-01,2.669580317080983978e-01,4.498208044106580816e-01
6.556832630727649214e-01,8.074503260231400414e-01,8.262941718033058880e-01,3.803902275640824726e-02,8.884472439852222347e-01,5.867975220288015326e-01,3.048949467336546926e-01,3.271285395852605582e-01,7.820824887784593171e-01,7.760051322566903220e-01
2.697564533779717166e-01,4.728558007971617183e-01,6.211779320926026360e-01,4.485942244935002821e-01,1.702805792185371203e-01,9.475345183422136941e-01,6.671368228028262681e-02,7.806491161832110892e-01,5.821335047200395518e-01,2.592170743577472125e-01
5.919659959516649916e-01,9.292333394483411890e-01,4.900390039660633690e-01,5.236859105162861017e-02,3.946795712943529377e-02,5.744475038158807223e-01,9.294906431125909974e-01,7.771574941330882114e-01,2.823195235950818338e-01,8.682058454265938474e-01
7.216946568083717484e-01,1.083922793160999598e-01,7.048185787205083486e-01,6.816612681963426512e-01,5.577693158689341901e-01,2.897098789874247293e-01,8.508305035911977177e-01,5.946881011285893859e-01,2.558071646225761331e-01,3.532855428222002603e-01
6.425728441320966988e-01,2.296740471927865013e-01,5.369106416370272861e-01,7.217715685472942955e-01,1.000983487961571994e-01,2.792452468881098104e-01,7.302834301289762298e-01,3.810889908015492322e-01,5.122050388943534260e-01,8.196724202423040229e-01
4.118131328673309000e-01,1.057920710822237709e-01,5.020637768337398166e-01,5.944707479038237041e-01,5.025590202761041070e-01,7.307417616675092598e-01,1.373224970461924821e-01,7.163653331664893154e-01,6.317766955343677715e-01,4.499795026163071476e-01
4.102028134019194416e-01,6.780496371881544748e-01,4.673358623425625247e-01,5.956684584602691679e-01,5.015179861706743347e-01,1.858153173141802172e-01,9.516284914984297627e-01,7.728232126760234966e-01,4.447437209044652340e-01,1.130563403130725453e-01
3.898191728041811022e-02,5.233947134066950779e-01,7.745225218287107305e-01,4.134674393285565630e-01,6.404757205199187453e-01,5.778487457528904692e-01,9.410794338404278037e-01,2.412737957648087850e-01,6.656680600542029813e-01,5.458917774789019406e-01
3.474292233374461913e-01,4.226530982078945398e-01,5.199632158370159907e-03,2.611695280829920973e-01,9.206871941368371948e-01,6.745823924178502295e-01,5.967531198923902158e-01,9.294909217831356374e-01,8.295423511894214341e-01,8.199758671998463866e-01
5.065315814856230503e-01,4.017752350724868027e-01,7.449753619056252996e-01,8.187078965913578976e-01,9.453810489719671750e-01,8.061173613082994738e-01,1.635450231609109073e-01,2.289696203101690974e-01,1.156199858205084752e-01,8.045531485120239745e-01
7.682111411497561937e-01,2.712920912258968142e-01,7.597037134805150194e-01,9.174898882519424426e-01,3.933755352792280835e-01,5.068664520684635910e-01,6.812117228196442609e-01,7.316462218405402895e-01,9.273027198038771290e-01,2.996812585920221039e-01
3.010023942769251004e-01,8.211283751549047771e-02,3.654158531769740037e-01,1.979032288424844577e-01,2.952611021078795916e-01,3.603759820075148612e-01,7.598064119037476472e-01,9.727496808589897181e-02,4.575676177798575495e-01,7.707307505653803181e-01
1.347903037509423640e-01,8.052266322044359104e-01,5.964747292450764959e-01,6.919672539667779398e-01,6.498516201061952380e-01,6.669975952299670441e-01,5.573123820747478696e-01,1.469681917247234182e-01,5.873057831989277888e-01,9.047375355720371770e-01
8.318945573694366269e-01,4.368013402193607897e-01,1.018147644657536599e-01,4.337758683878267796e-02,4.877514406865377516e-01,9.460902707081025875e-01,6.150734177190404495e-01,6.949719251573458489e-01,6.121815909426573388e-01,9.264310261612074271e-02
4.015563157884611822e-01,4.171007164200408734e-01,1.782893573612084337e-01,3.457795236461180810e-02,1.831298031561843231e-01,2.448679659003579756e-01,3.899292853940755643e-01,4.103112406990341299e-01,6.763508176984089904e-02,7.153416054436834148e-01
4.348681533140733579e-01,7.554963704963606475e-01,7.279309194963845542e-01,6.825041449475302002e-01,9.115300332633524683e-01,5.979856099139713166e-01,5.255800522740233793e-01,8.399350281141133578e-01,1.458340137092049016e-01,8.326097018641653857e-01
2.497427442262669661e-01,9.106125216892984042e-01,2.361093282328549092e-01,4.189167472245358681e-01,2.596113220264064658e-01,3.718646928484344860e-01,8.434789534045091797e-01,6.136062753589252017e-01,6.063735498991708051e-01,3.927359155511890298e-01
1.963384636031909602e-01,4.496683894609576626e-02,3.875271020276187528e-01,3.749466918934781789e-01,5.363077713460636664e-01,2.645987534875349212e-01,9.577073172306787008e-01,7.369258388482702316e-01,2.021524174802814544e-01,7.938831340718425222e-01
2.878246547757432605e-01,7.404908301156166717e-01,1.371134391069368519e-01,5.322881851459217994e-01,1.453353318028254293e-01,8.363793016586189566e-01,9.093407607848751351e-01,4.679982201132852904e-01,7.262697361906261806e-01,7.974779932178612807e-01
1.968365403649280365e-01,4.769807214798974515e-01,5.782070072754696977e-02,3.647156375783867643e-01,9.670352184250101679e-01,3.194745508629377451e-01,3.865910923947868394e-02,6.503146918364390849e-01,4.466653633828724379e-01,7.956618916163084032e-01
4.656902994475422553e-01,9.740693028400061459e-01,3.592575575849541458e-01,9.373390799858304367e-01,9.507126352934140989e-01,5.861098068075506484e-01,1.228902606079513848e-01,4.575197803923803930e-01,7.279308040333049012e-01,7.954794215429067394e-01
4.003121785585599390e-01,6.043504560564927353e-02,4.100344182297482876e-01,2.729276277209743418e-01,6.689946141594342865e-01,4.288796491610274986e-01,5.527962981293632616e-02,3.166197028144417391e-01,9.500374397195430198e-01,5.633311382340357998e-01
4.199775280526462096e-01,4.527659562753610922e-01,1.499441278210045247e-01,8.778457594398276775e-01,5.901816852231041022e-01,4.987164945841389141e-01,1.696691439461622819e-01,7.124871932126009000e-02,1.545096467949810259e-01,3.304278801247443331e-01
3.291355052509298273e-01,4.809470975956574579e-01,3.916661919487890442e-01,8.556023162084358535e-02,6.028833202804230185e-01,4.735570615863139432e-01,2.756180665886102110e-01,8.517625926844352158e-03,3.267136124712773926e-01,5.147921222957085874e-02
1.921884574622256814e-02,2.280944074652709874e-01,1.466637328978505073e-01,1.544351318180370303e-01,1.121352743181942557e-01,1.208582212633410036e-01,4.521652815674861436e-01,1.331536118649545575e-01,2.516740764487512827e-01,8.241190357180265824e-01
7.403441725274058083e-01,5.182773344333134746e-01,2.332783236901342372e-01,2.994876910975974305e-01,1.921539665734716129e-01,8.489481964591504282e-01,7.769655563041431012e-01,1.777847230481939267e-01,4.126714561151748617e-01,8.955101557351545782e-01
3.605373219494456549e-02,8.744438881821361420e-01,7.801801189457864272e-01,3.453535910940245257e-01,6.416961174390717337e-01,1.261818949823051428e-01,7.776824712204277734e-01,4.100719228118567816e-01,4.920985574330483114e-02,5.723079236425587801e-01
4.030462222246363746e-01,3.173617662491867719e-01,2.459541557451805360e-02,3.141555048664913530e-01,8.247694487214685122e-02,6.394448518967340567e-01,8.663962008202009679e-01,8.273989851742991064e-02,3.680410548864496700e-01,9.789242225686645149e-02
9.093307271246309220e-02,8.339683824273061985e-01,7.659526003089184298e-01,9.914958726260147959e-02,6.082102592887553838e-01,3.874065798948891359e-01,3.059514615520564362e-02,5.956766148885788148e-01,7.709019172749411730e-01,7.513684529369298870e-01
2.016349489176850751e-01,2.170524661588103532e-01,8.228856524535438366e-01,7.736529572736673410e-01,7.785555481795769506e-01,2.910436223918567711e-01,6.869301563078167305e-01,7.949926750254835417e-01,5.479573351517560420e-01,6.732515930452890318e-01
2.068150499423261346e-01,9.493391065823362229e-01,2.618594717502356062e-01,2.751351057363539132e-01,7.091700878732620783e-02,4.067143949107072665e-01,6.599698091885235485e-01,9.126490741239856597e-01,4.966473928539377747e-01,2.811040252633264513e-01
1.319785693381595459e-01,8.288501397944590954e-01,7.575365158239247831e-01,9.622750918261888664e-01,8.144833207269591702e-01,9.803542072243877081e-01,4.909523153527373118e-01,4.533212391064578295e-02,2.736457387103197192e-01,5.113604465216451400e-01
5.684358443069204014e-01,7.514763592313894458e-01,5.291505325534059390e-01,1.197058516399622796e-01,2.645613341806152263e-01,5.489427585105353113e-01,5.811123521888816867e-02,6.234961925200278587e-01,6.078048904020163512e-01,3.595915745144599995e-01
9.555878683429628317e-01,9.750576866463096515e-01,2.974846854148269770e-01,8.089437552254465924e-01,8.669371617731176372e-01,4.029429389447757304e-01,9.402657887355320154e-01,1.700027605394734964e-01,5.576855801629256870e-01,5.120619333924980587e-02
1.453222556323372494e-01,6.776426612416482920e-01,7.964343683917057826e-01,8.678166857047993066e-01,1.674554611208258770e-01,1.454355686867883080e-01,4.350960525510799703e-01,9.388886669298838195e-01,2.567570566549561839e-01,3.407622335887771081e-01
3.050417885944148866e-01,6.126996304727031495e-01,3.572807026941043906e-01,7.512150273698408043e-01,7.965016696292506193e-01,5.974038100226508607e-01,4.433179615903547477e-01,5.324161743087857390e-01,2.974465272329657184e-01,7.573498830440852370e-01
6.696880060837684390e-02,8.462680380225018340e-02,9.582715283079956681e-02,9.818964793184261630e-01,6.237269383033708925e-01,4.267542074823453824e-01,8.325161873338078333e-01,2.962260205011713055e-02,5.506216907026879603e-01,8.894313866315778361e-01
2.631781422102238421e-01,6.836569092913591383e-02,9.541714341432615543e-01,8.835808264898346032e-01,1.058093025719203384e-01,8.031306978575597499e-01,2.557891552169073712e-01,5.368554256595692298e-02,8.220048488776970919e-01,5.554481539959542635e-01
4.537942739599764019e-01,1.042915666056690727e-01,6.855600041791480859e-01,9.812011373741830189e-01,4.577296977293979774e-01,8.523643915756646816e-01,9.592046654323410637e-01,2.852987232008008522e-01,9.184664865649599941e-01,5.790393135285610837e-01
8.327986619030641746e-01,6.225258353738144512e-01,3.635420493998920977e-01,2.620335776234107295e-01,8.859311788050275860e-01,8.786785354557178351e-01,8.931558814447525529e-01,6.741733567486074552e-02,8.208574029462619714e-01,4.138990969475211390e-01
2.129793335734961879e-01,9.232587068973600042e-01,5.597016185714875913e-01,9.795311246847936415e-01,6.253009816987412650e-01,8.040551121044172689e-01,5.355558163483870038e-01,6.773308885349859088e-01,3.852143384830308825e-01,3.780038930497089389e-01
3.261398890683790963e-01,6.001286443164357554e-01,5.903280987239268862e-01,6.545031354921244660e-01,7.602106552191586486e-01,8.046909846846838077e-01,9.211927507785944158e-02,3.574823100799655595e-01,7.074795787022927218e-01,4.933667677369566462e-01
5.317310814518105833e-01,5.034648857226680096e-01,3.642188378760858880e-01,3.171508579796605831e-01,2.492046008670678603e-01,1.310589652543381334e-03,9.716336179038225218e-01,9.102706394510604593e-01,7.145240864438507922e-01,9.878652470446364076e-01
5.881783267855293929e-01,9.260316249283574441e-01,1.841675837354376233e-01,7.967490570287241169e-01,4.187553576287440515e-01,9.591257113186993921e-01,4.170400369056234124e-01,8.422312533456205452e-01,9.158304005671170644e-01,1.383972980012728726e-01
6.553733990252608166e-01,7.171959794593678605e-01,4.029970318379650918e-01,5.335183732667156953e-01,4.920574189694053580e-01,9.086801306304048698e-02,6.742107340749656785e-01,1.487798129082699150e-01,4.667504027143496437e-01,7.252322533869285381e-01
9.455133596756926107e-01,6.647900911589497142e-01,2.891532470860794790e-01,1.278945033552377764e-01,1.762412098673526994e-01,9.323558530606410599e-01,6.943332396862986755e-01,3.981325511017799190e-01,5.348783220967640029e-01,6.326002164681642226e-01
7.185042669284585903e-01,1.299822537322880001e-01,9.041757402574585045e-01,7.097420683313782064e-01,3.847287306638624838e-02,5.632071274017567131e-01,3.892496431518829292e-01,3.192620270941458616e-01,3.463134451116123280e-03,3.207764285074675703e-01
5.387651640083097604e-01,4.877946429067109291e-01,5.173885881348048166e-01,4.899512021770388026e-01,8.515166049512370439e-01,4.957070348382868197e-01,1.936298040975236168e-01,5.583114627403265029e-01,4.066003110199718495e-01,6.293424413638979420e-01
2.501252510727992595e-01,3.602799398880494053e-01,3.863318455449151756e-01,4.879816141539857766e-01,5.247988086216992532e-02,7.964314676114997438e-01,7.560968838643979950e-01,6.483194957990479068e-02,5.375569906514748864e-01,8.286895815909279817e-01
2.872651368464184118e-01,3.967110203091568366e-01,1.314813331458787315e-01,1.331082128477447668e-01,3.091470932907360858e-01,2.329263775513015222e-01,5.049328025773131001e-01,6.310503954506041513e-01,6.486497307133942680e-01,3.227036403930165775e-01
8.437723121129472315e-01,3.906717612710395304e-01,9.273951262923333383e-01,3.209481395232746115e-01,7.170640719314259615e-01,5.176954511244362678e-01,7.063606458177993375e-01,7.178325002466025007e-01,1.192986082064660947e-01,1.049516255404675524e-01
6.424879325701483568e-01,5.124755641927156713e-01,6.463943861134918700e-01,2.033475951578422869e-01,4.419095057561008844e-01,7.069206636324110171e-02,5.657785051735475523e-01,3.298814912831253832e-01,3.668426359321536045e-01,2.196662452532694987e-01
8.935424396379127998e-01,2.625832528939393562e-01,8.911228609968380177e-01,3.135618421888483054e-01,1.601000837650113917e-01,1.203020171091627732e-01,9.128058848896667410e-01,3.273285409840731575e-03,1.310256080882278296e-01,8.673408951531906830e-01
7.022780141223897710e-01,2.910142214278942374e-01,3.798262229646005572e-01,1.489108376519998611e-02,1.926190640526485032e-01,1.392706588081421559e-01,4.938150589630786458e-01,5.104689690119744716e-01,8.460240034017882937e-01,6.479671187880583494e-01
9.979128855418314403e-01,8.878615763110284664e-01,4.241902038797290553e-01,6.071181180348554918e-01,8.634700087539669555e-01,5.995522076307739923e-01,5.042837273542408738e-01,6.524212817402089692e-01,8.669731908448021773e-01,9.784605373279118279e-01
3.239770963657020442e-01,3.104512471426544851e-01,3.685044491120736954e-02,7.497665299926531413e-01,5.928808052884430024e-01,4.859572845782125228e-01,9.441657817000362884e-01,9.330081557362654987e-01,9.860275898205549394e-01,5.376426028469751817e-01
1.706608292734510535e-01,4.192330800906607369e-01,9.117302455105520398e-01,4.461949586986957428e-01,1.516700057483241215e-01,8.754103849680199279e-01,7.395289467233696623e-01,9.179441925582406681e-01,7.991174111041372541e-01,6.310141619398259571e-01
1.217991075184264860e-01,8.592361193084238069e-01,8.786980484277637782e-01,4.446714214062497117e-02,3.459546409507386899e-01,3.199352749314472444e-01,3.385833392716203205e-01,3.820280782631212402e-01,7.417834230315041300e-01,8.232536927506465263e-01
6.667992444642799610e-01,6.511241065147607143e-01,2.660002492838520194e-02,8.693315358942861337e-01,5.200143532320156137e-01,5.429497980907971311e-03,1.398866063236942070e-01,3.251638006202697273e-01,2.416414014483793116e-01,8.563006408315951834e-01
2.935903676749657132e-01,8.180414779848974582e-01,2.657765771185658377e-01,9.811313518665827349e-01,5.961876131835228687e-01,1.503666726179420099e-02,3.085318594068752196e-01,5.785558341429064555e-02,9.816011688414707503e-01,5.231107394256517829e-02
6.852383706640249317e-01,1.420172194022865098e-01,6.893189148443038539e-01,1.275894100794365826e-01,9.857375091632544217e-01,8.017099326407445270e-01,1.777463682563945602e-01,8.322338780028666338e-01,6.668608711198582562e-01,4.017589499402859365e-01
8.943217987011287118e-01,1.601618694740588600e-01,1.050679777568063189e-01,8.645223237908161718e-02,7.497152915621544400e-01,4.287899083735012828e-01,8.474197245007917267e-01,5.517044433228537326e-01,5.945714623204544358e-01,2.659648232749689534e-01
4.020951168541260223e-01,2.550253934897568353e-01,4.901078350606151712e-01,2.397972620632005114e-01,2.439969425032245676e-01,1.348475140111082826e-01,1.209623464778346591e-01,8.998441677524258164e-01,2.692153849099623297e-01,8.067433927862803777e-01
1.084719917329747263e-01,4.685162264359017392e-01,5.380440507918700099e-01,4.015605544431629648e-01,5.451753446821721028e-01,4.224067095842330977e-01,6.960037263850182843e-02,9.454455339232669120e-01,2.700589630761549564e-01,5.332209724502434689e-01
9.679134485337139715e-01,9.810729895696258529e-01,9.194561664491135433e-01,8.182002786783106885e-01,4.221530482514930238e-01,9.152933007466383941e-01,2.102752927043204378e-01,4.364827492633065464e-01,5.036467043130261612e-01,4.026410419305971322e-01
3.618377323298195281e-01,7.398948489295004149e-01,8.861539479687614573e-01,9.189653579488531454e-01,9.274025727151465892e-01,3.129739696050004572e-01,1.225104347569476726e-01,7.468139050263533640e-01,7.239407843147420696e-01,5.518981317166007372e-01
5.151617473927850854e-01,8.781101738998519091e-01,3.218729372088970919e-01,6.372131347943366109e-01,9.267006190933088083e-01,3.125925325072180794e-01,7.998568254889507623e-01,9.463584573297793012e-01,9.394736285638505269e-02,6.376932542142627058e-01
7.566092311368181056e-01,4.374176512382967896e-01,7.135129519786351793e-01,2.995508036132771279e-01,3.137352204351255835e-01,7.631469078576942344e-01,2.422746646958663375e-01,8.606001456361347390e-01,8.912317329629828588e-01,3.282894406811418531e-01
2.061739670729600959e-01,5.528267548670400267e-01,2.416610905026457257e-01,1.303771777933322440e-01,7.126786255139169191e-01,6.820261502545069687e-01,6.561125196978768725e-01,9.739864265654524234e-01,4.279776984986281008e-01,1.343134478059677672e-01
1.371190267381431349e-01,4.336878313952267083e-01,3.104322263424955652e-01,4.349967236318602604e-01,1.074974278014061424e-01,2.794759180310412150e-01,3.823988166378290421e-01,6.896517594257493000e-01,9.122358650768632726e-01,3.878184272599753957e-01
6.638998473978041659e-01,3.584267629423726342e-01,9.685999235741694635e-01,7.832736232420336453e-01,5.756935431859239172e-01,3.475397021530690633e-01,3.570892912378454964e-01,6.129625306636058424e-01,7.412246699373271630e-01,7.923617980939551275e-01
4.144534106050080657e-01,1.551503131634873744e-01,5.353243249722630104e-01,9.066211408769706548e-01,7.366199044899054416e-01,1.947421007997204301e-01,4.271941855515223319e-01,7.194978239033358314e-01,2.454966368161448642e-03,2.935154208822373656e-01
7.953707517707677699e-01,4.780634828650844881e-01,2.733856054452223905e-01,6.563433578050814621e-02,1.849056205120367391e-01,5.595452830125222654e-01,4.630904211831230466e-01,1.013543784756931743e-01,1.711689345230085202e-01,1.332944858913465147e-02
5.805068530199484211e-01,3.694238416672143144e-01,8.094835672955337236e-01,8.235294892335167649e-01,6.462788975441580153e-02,5.451096635321965866e-01,8.324595172869571069e-01,9.052215886504828557e-01,1.090060522423641487e-01,1.337596330150134794e-01
